date,Dhading_Temperature,Dhading_Air_Pressure,Dhading_Wind_Speed,Dhading_Precipitation,Dhading_Rainfall_MM,Kathmandu_Temperature,Kathmandu_Air_Pressure,Kathmandu_Wind_Speed,Kathmandu_Precipitation,Kathmandu_Rainfall_MM,Kavre_Temperature,Kavre_Air_Pressure,Kavre_Wind_Speed,Kavre_Precipitation,Kavre_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Air_Pressure,Sarlahi_Wind_Speed,Sarlahi_Precipitation,Sarlahi_Rainfall_MM
2024-07-26,22.05,842.3,7.9,0.5,0.5,24.0,862.7,4.7,11.5,11.5,23.2,841.05,6.4,17.8,17.8,30.55,982.25,12.5,1.5,1.5
2024-07-27,22.6,844.6,7.8,0.3,0.3,25.05,864.8,8.2,1.4,1.4,24.4,843.3,8.0,1.1,1.1,31.75,985.2,17.8,1.0,1.0
2024-07-28,22.95,845.45,9.8,30.7,30.7,25.15,865.75,7.6,10.9,10.9,24.15,844.05,7.3,3.2,3.2,30.65,985.85,20.0,0.6,0.6
2024-07-29,22.75,844.95,8.6,31.5,31.5,25.45,865.4,6.3,11.0,11.0,24.4,843.7,8.6,16.2,16.2,31.4,986.15,11.1,7.5,7.5
2024-07-30,22.3,846.25,8.7,20.1,20.1,25.1,866.7,8.9,11.1,11.1,23.7,844.9,4.3,14.6,14.6,30.45,987.45,15.0,11.4,11.4
2024-07-31,21.85,846.25,10.1,4.0,4.0,24.05,866.8,7.2,12.9,12.9,23.3,845.1,7.9,13.2,13.2,30.0,987.35,17.1,19.5,19.5
2024-08-01,21.7,845.6,10.1,5.4,5.4,24.6,865.85,10.5,27.8,27.8,22.0,843.95,8.3,36.7,36.7,29.6,986.85,16.9,19.2,19.2
2024-08-02,21.3,843.75,6.2,23.7,23.7,23.6,864.15,5.1,18.8,18.8,22.25,842.05,6.9,31.9,31.9,28.65,986.05,32.8,0.5,0.5
2024-08-03,20.8,846.0,8.7,4.5,4.5,24.1,866.15,4.4,9.9,9.9,22.05,844.35,11.3,3.6,3.6,28.45,989.65,38.0,1.5,1.5
2024-08-04,20.4,848.5,8.4,5.2,5.2,23.8,868.9,4.7,12.8,12.8,21.8,847.0,8.8,2.7,2.7,28.6,990.6,23.8,2.7,2.7
2024-08-05,21.35,847.7,9.9,19.6,19.6,23.85,868.1,5.9,19.8,19.8,22.4,846.15,9.7,28.5,28.5,28.7,990.0,12.4,13.1,13.1
2024-08-06,19.95,846.55,7.2,56.7,56.7,22.7,867.15,5.0,37.1,37.1,21.6,845.15,5.6,56.1,56.1,27.7,990.0,15.5,36.4,36.4
2024-08-07,20.0,847.4,7.4,13.6,13.6,22.95,867.65,6.8,29.9,29.9,21.45,845.55,5.6,25.9,25.9,28.15,989.8,16.0,18.4,18.4
2024-08-08,21.1,848.3,8.1,12.1,12.1,23.75,868.6,7.2,49.5,49.5,22.0,846.65,9.3,8.5,8.5,28.15,991.35,21.3,10.2,10.2
2024-08-09,20.3,849.1,5.2,10.2,10.2,23.35,869.6,4.3,47.9,47.9,21.55,847.6,8.6,7.1,7.1,27.7,991.9,17.8,15.2,15.2
2024-08-10,20.55,848.0,7.8,11.4,11.4,22.55,868.5,5.0,27.4,27.4,21.75,846.3,6.3,32.2,32.2,28.25,990.95,15.4,10.9,10.9
2024-08-11,19.7,847.0,7.9,7.5,7.5,23.05,867.45,4.7,19.3,19.3,21.4,845.5,6.5,9.1,9.1,28.0,989.8,15.6,7.3,7.3
2024-08-12,20.9,848.15,8.9,28.8,28.8,22.95,868.3,4.5,24.0,24.0,21.9,846.55,7.0,14.9,14.9,28.55,991.0,10.5,11.7,11.7
2024-08-13,20.2,848.9,6.4,9.1,9.1,22.95,869.25,6.5,29.2,29.2,21.9,847.25,6.8,21.6,21.6,28.05,991.45,10.3,34.7,34.7
2024-08-14,20.55,848.95,6.9,9.5,9.5,23.65,869.7,4.3,13.4,13.4,21.35,847.6,4.5,13.4,13.4,28.9,991.5,11.6,19.1,19.1
2024-08-15,21.85,848.2,12.6,10.4,10.4,24.65,868.75,5.9,9.8,9.8,22.9,846.7,4.6,1.9,1.9,29.15,990.2,10.2,4.5,4.5
2024-08-16,21.25,848.45,10.5,2.9,2.9,23.85,868.7,6.1,7.1,7.1,21.8,846.9,6.8,9.7,9.7,29.25,990.1,16.7,11.1,11.1
2024-08-17,21.55,849.3,5.7,4.9,4.9,24.25,869.7,5.4,7.1,7.1,22.75,847.75,6.5,14.7,14.7,29.9,991.1,9.7,37.2,37.2
2024-08-18,21.8,849.6,10.0,5.9,5.9,24.8,870.15,6.9,8.3,8.3,22.2,848.15,5.2,20.1,20.1,28.8,991.7,11.2,17.7,17.7
2024-08-19,21.55,848.75,10.9,4.5,4.5,22.85,869.15,7.9,5.0,5.0,20.9,847.05,5.6,29.6,29.6,28.55,991.2,12.8,33.4,33.4
2024-08-20,19.9,849.05,8.7,6.1,6.1,22.7,869.5,6.3,19.1,19.1,20.7,847.5,6.2,17.1,17.1,28.25,992.4,11.6,4.4,4.4
2024-08-21,20.4,850.0,8.0,6.5,6.5,22.5,870.1,5.4,12.7,12.7,21.25,848.0,4.7,13.6,13.6,28.05,992.85,11.8,3.3,3.3
2024-08-22,20.65,848.95,7.0,3.4,3.4,22.65,869.2,5.2,5.5,5.5,21.85,847.2,7.4,12.1,12.1,29.0,991.15,8.7,7.8,7.8
2024-08-23,21.25,849.55,7.8,13.0,13.0,22.85,869.5,6.2,6.1,6.1,21.8,847.5,6.8,10.7,10.7,28.8,992.1,14.4,13.5,13.5
2024-08-24,21.4,849.7,8.8,1.5,1.5,23.45,870.1,6.9,5.5,5.5,22.0,848.1,8.5,4.4,4.4,29.7,992.0,17.7,6.5,6.5
2024-08-25,21.2,848.15,8.8,0.1,0.1,22.95,868.45,5.8,12.0,12.0,22.0,846.55,8.7,1.7,1.7,29.15,990.7,15.6,3.6,3.6
2024-08-26,20.25,848.15,6.3,2.0,2.0,22.95,868.4,4.7,4.7,4.7,20.8,846.0,6.7,9.4,9.4,28.55,990.65,15.9,1.5,1.5
2024-08-27,20.55,849.3,7.4,1.4,1.4,22.55,869.75,4.6,16.5,16.5,21.3,847.8,10.5,1.8,1.8,29.1,992.65,21.7,3.7,3.7
2024-08-28,21.1,849.0,8.0,2.8,2.8,22.95,869.3,4.8,6.8,6.8,21.6,847.3,7.4,5.1,5.1,29.3,991.25,13.3,3.0,3.0
2024-08-29,20.35,849.3,7.0,1.1,1.1,22.4,869.55,6.2,5.8,5.8,21.4,847.65,7.3,7.9,7.9,29.25,991.9,7.6,12.5,12.5
2024-08-30,21.6,849.8,8.9,0.3,0.3,23.45,870.15,5.6,2.5,2.5,22.1,847.95,9.4,6.7,6.7,29.5,991.35,5.2,0.3,0.3
2024-08-31,22.3,849.55,13.6,2.5,2.5,24.45,869.95,7.9,8.5,8.5,22.7,848.1,6.4,10.8,10.8,30.35,991.95,12.1,3.4,3.4
2024-09-01,19.8,850.5,7.1,26.6,26.6,22.2,871.1,4.6,16.1,16.1,20.85,848.95,6.3,19.9,19.9,27.85,993.75,17.4,28.2,28.2
2024-09-02,20.9,850.55,8.1,0.2,0.2,22.65,871.05,5.3,4.2,4.2,21.3,849.05,6.1,7.0,7.0,29.3,993.05,11.7,0.0,0.0
2024-09-03,21.75,850.85,10.9,3.0,3.0,23.4,871.25,5.2,12.9,12.9,21.9,849.25,7.1,25.9,25.9,29.65,993.0,12.0,8.6,8.6
2024-09-04,20.15,847.75,11.8,10.8,10.8,22.15,867.9,6.1,16.1,16.1,20.85,845.9,5.2,29.4,29.4,28.05,990.75,10.6,8.9,8.9
2024-09-05,20.45,847.3,8.5,10.4,10.4,22.15,867.5,5.6,23.3,23.3,19.95,845.4,6.4,38.6,38.6,27.2,990.35,14.6,20.6,20.6
2024-09-06,20.65,848.85,7.0,19.2,19.2,23.8,869.35,4.7,17.7,17.7,21.7,847.35,7.4,13.0,13.0,28.3,991.45,11.2,14.6,14.6
2024-09-07,21.9,849.0,7.7,0.5,0.5,23.9,869.45,5.8,10.1,10.1,22.45,847.45,6.2,4.1,4.1,29.4,990.55,4.8,0.0,0.0
2024-09-08,22.0,848.9,12.0,0.0,0.0,23.7,869.25,7.2,0.4,0.4,22.4,847.45,5.6,0.8,0.8,30.05,990.4,13.1,4.3,4.3
2024-09-09,21.35,847.45,8.7,2.9,2.9,23.55,867.75,5.8,1.9,1.9,21.65,845.85,7.3,5.4,5.4,29.4,988.95,13.0,0.8,0.8
2024-09-10,21.2,847.45,8.7,3.7,3.7,23.35,867.8,8.4,3.9,3.9,21.95,845.7,8.1,3.5,3.5,30.25,988.75,18.2,0.2,0.2
2024-09-11,21.0,848.1,9.0,2.3,2.3,24.0,868.1,7.0,16.1,16.1,22.25,846.4,8.7,3.8,3.8,29.55,989.75,19.3,8.6,8.6
2024-09-12,20.85,848.5,7.0,0.6,0.6,23.6,868.85,6.4,22.1,22.1,21.85,846.85,7.7,3.4,3.4,29.5,989.85,15.3,3.1,3.1
2024-09-13,21.3,847.5,6.7,2.2,2.2,23.35,867.65,5.4,25.9,25.9,21.5,845.8,5.9,12.6,12.6,29.5,988.7,14.9,0.6,0.6
2024-09-14,20.9,846.25,6.3,12.6,12.6,23.05,866.45,9.0,14.4,14.4,20.65,844.25,5.6,7.8,7.8,28.55,988.8,12.6,18.8,18.8
2024-09-15,20.05,846.55,14.5,6.0,6.0,21.65,866.85,8.1,4.7,4.7,20.1,844.25,6.4,18.8,18.8,28.25,989.15,10.4,2.4,2.4
2024-09-16,20.4,847.65,7.5,0.2,0.2,22.25,868.1,5.8,0.7,0.7,20.5,845.7,6.9,2.0,2.0,27.45,990.9,7.5,1.6,1.6
2024-09-17,19.6,850.55,6.9,3.3,3.3,22.25,870.75,5.6,15.2,15.2,21.35,849.0,11.4,2.6,2.6,28.7,993.35,17.7,0.3,0.3
2024-09-18,22.15,850.4,10.1,0.0,0.0,23.45,870.65,4.4,5.0,5.0,22.35,848.6,8.6,0.1,0.1,29.65,992.4,7.6,0.0,0.0
2024-09-19,21.95,850.3,9.9,0.1,0.1,23.7,870.95,6.6,2.4,2.4,21.95,848.75,5.2,1.1,1.1,29.65,992.15,11.0,0.0,0.0
2024-09-20,21.8,849.85,7.5,0.5,0.5,23.3,869.9,5.9,0.8,0.8,23.0,848.65,6.4,2.0,2.0,29.6,991.8,13.1,0.0,0.0
2024-09-21,20.9,850.7,7.8,11.5,11.5,23.2,871.45,5.5,2.7,2.7,21.8,849.5,4.8,1.6,1.6,30.05,992.4,13.4,0.1,0.1
2024-09-22,22.4,850.25,6.8,0.0,0.0,25.4,871.0,6.0,0.2,0.2,23.75,849.1,8.7,0.0,0.0,30.05,991.25,9.7,0.0,0.0
2024-09-23,23.05,850.6,6.8,0.0,0.0,25.0,871.05,7.2,0.4,0.4,23.8,849.2,5.4,5.7,5.7,30.9,991.25,8.6,0.0,0.0
2024-09-24,21.2,850.1,10.0,0.0,0.0,23.9,870.6,8.0,0.9,0.9,22.75,848.6,6.9,2.9,2.9,29.4,992.35,10.3,8.5,8.5
2024-09-25,18.95,850.15,4.5,9.3,9.3,22.1,870.75,5.2,11.9,11.9,20.6,848.85,6.6,2.8,2.8,26.85,994.15,20.7,8.6,8.6
2024-09-26,19.15,849.7,4.7,29.4,29.4,21.6,870.2,6.2,36.3,36.3,19.65,848.2,6.3,32.9,32.9,25.5,994.5,32.5,52.5,52.5
2024-09-27,17.3,849.9,8.7,109.8,109.8,20.05,870.6,7.2,175.1,175.1,17.9,848.4,5.9,160.9,160.9,24.35,995.4,26.7,58.3,58.3
2024-09-28,16.4,850.2,8.6,88.0,88.0,19.75,871.0,8.8,118.1,118.1,17.45,848.75,5.2,146.9,146.9,24.05,996.05,18.2,69.2,69.2
2024-09-29,19.15,851.3,7.3,0.8,0.8,21.35,871.9,7.7,4.2,4.2,20.2,849.85,5.2,2.2,2.2,26.9,995.25,12.6,5.8,5.8
2024-09-30,19.8,850.0,10.1,0.0,0.0,21.5,870.75,7.8,0.5,0.5,19.9,848.55,7.0,1.4,1.4,27.45,993.65,15.9,0.1,0.1
2024-10-01,20.5,848.55,11.1,0.3,0.3,22.0,868.95,6.7,1.9,1.9,20.4,846.65,5.2,2.1,2.1,28.25,991.5,17.6,0.0,0.0
2024-10-02,20.55,848.25,7.4,3.8,3.8,23.0,868.8,5.2,16.7,16.7,21.55,846.7,6.2,13.3,13.3,27.7,991.15,8.3,0.2,0.2
2024-10-03,19.5,849.05,7.4,2.1,2.1,21.8,869.25,6.1,6.7,6.7,19.95,846.85,5.5,12.9,12.9,27.25,992.3,12.6,8.4,8.4
2024-10-04,19.3,849.3,10.8,7.0,7.0,21.55,869.8,7.0,1.9,1.9,21.1,847.6,5.1,3.5,3.5,27.3,993.45,13.8,1.3,1.3
2024-10-05,19.2,851.2,11.2,0.2,0.2,21.7,871.6,5.6,1.4,1.4,20.5,849.25,6.4,4.6,4.6,27.1,996.15,14.1,0.4,0.4
2024-10-06,18.6,853.7,8.7,2.1,2.1,21.15,874.2,6.3,0.7,0.7,19.7,851.7,5.8,1.8,1.8,27.0,998.55,14.4,0.4,0.4
2024-10-07,19.35,855.15,10.9,0.0,0.0,21.2,875.7,7.7,1.6,1.6,19.5,853.15,5.7,0.5,0.5,27.3,999.95,11.5,0.2,0.2
2024-10-08,18.25,854.4,9.9,0.0,0.0,20.45,874.85,7.7,0.2,0.2,19.5,852.5,5.8,0.4,0.4,26.95,998.45,9.8,0.8,0.8
2024-10-09,17.9,851.75,9.4,1.6,1.6,19.95,872.55,7.7,0.5,0.5,18.5,850.2,6.4,0.9,0.9,26.75,996.35,11.0,0.9,0.9
2024-10-10,18.55,850.75,9.7,0.0,0.0,19.3,871.15,7.7,0.7,0.7,18.3,848.6,7.0,1.6,1.6,26.85,995.25,13.7,0.6,0.6
2024-10-11,18.9,851.2,11.4,3.1,3.1,20.05,871.25,8.1,0.4,0.4,18.75,848.9,4.8,0.2,0.2,26.8,995.85,11.9,0.1,0.1
2024-10-12,17.95,851.6,9.6,0.0,0.0,19.95,871.85,8.7,0.2,0.2,18.25,849.55,5.5,0.1,0.1,26.05,997.75,11.2,0.0,0.0
2024-10-13,17.1,852.6,9.4,0.0,0.0,18.0,872.35,8.0,0.6,0.6,17.1,850.4,5.5,1.1,1.1,25.65,999.4,7.8,0.8,0.8
2024-10-14,16.65,853.45,9.6,4.1,4.1,18.45,873.5,6.9,1.5,1.5,17.5,850.95,6.4,2.3,2.3,25.85,999.3,10.0,0.0,0.0
2024-10-15,16.9,852.2,9.7,0.2,0.2,19.4,872.55,7.1,1.5,1.5,17.45,850.0,5.2,2.0,2.0,25.35,997.75,11.3,0.0,0.0
2024-10-16,16.6,851.7,10.3,0.0,0.0,18.7,872.1,6.4,2.8,2.8,16.75,849.55,6.3,3.0,3.0,25.1,998.25,9.5,0.0,0.0
2024-10-17,16.85,852.95,9.5,1.7,1.7,18.25,873.05,5.6,7.2,7.2,16.45,850.1,5.1,14.1,14.1,24.8,998.45,7.3,0.0,0.0
2024-10-18,16.35,851.9,8.3,2.1,2.1,17.75,872.2,6.8,0.3,0.3,16.8,849.7,6.3,1.9,1.9,24.7,997.85,12.1,0.0,0.0
2024-10-19,16.15,852.6,8.2,0.6,0.6,17.95,872.8,6.9,2.0,2.0,16.95,850.05,6.3,4.0,4.0,24.6,998.8,17.6,2.9,2.9
2024-10-20,16.15,854.2,9.8,3.1,3.1,17.9,874.55,5.2,0.6,0.6,16.2,851.95,5.5,5.2,5.2,23.95,1001.65,13.8,2.3,2.3
2024-10-21,15.7,854.15,6.6,0.0,0.0,18.05,874.6,7.6,0.9,0.9,16.5,852.2,7.6,0.8,0.8,25.1,1000.65,6.5,0.0,0.0
2024-10-22,16.35,853.95,7.8,0.0,0.0,18.65,874.5,6.3,0.9,0.9,17.75,852.35,6.4,1.1,1.1,25.4,999.65,8.5,0.0,0.0
2024-10-23,17.65,853.7,9.6,0.0,0.0,20.65,874.25,7.3,0.0,0.0,18.5,852.1,8.8,0.0,0.0,26.15,998.4,10.2,0.0,0.0
2024-10-24,17.8,853.2,9.7,0.1,0.1,20.0,873.35,7.2,0.0,0.0,17.55,850.7,6.1,0.3,0.3,26.1,998.55,16.7,0.0,0.0
2024-10-25,17.1,852.3,10.1,0.8,0.8,19.7,872.7,7.9,1.9,1.9,17.3,850.1,6.4,1.0,1.0,24.0,998.95,11.6,0.0,0.0
2024-10-26,16.25,852.2,6.2,0.0,0.0,18.65,872.9,7.4,0.0,0.0,17.1,850.25,6.3,0.1,0.1,24.8,998.3,9.6,0.0,0.0
2024-10-27,16.55,851.75,10.7,0.0,0.0,19.85,872.65,8.8,0.4,0.4,17.25,849.9,5.5,0.8,0.8,25.9,997.5,8.0,0.0,0.0
2024-10-28,15.95,850.3,6.7,0.0,0.0,20.15,871.5,8.3,0.0,0.0,17.4,848.65,6.4,0.5,0.5,26.0,996.5,5.2,0.0,0.0
2024-10-29,16.75,850.7,9.5,0.0,0.0,18.45,871.1,8.3,0.1,0.1,17.1,848.75,5.9,2.1,2.1,26.05,996.6,11.4,0.0,0.0
2024-10-30,16.75,851.05,7.5,1.4,1.4,18.35,871.5,6.2,1.8,1.8,17.35,849.1,4.9,3.3,3.3,25.75,997.6,13.9,0.1,0.1
2024-10-31,17.15,852.65,7.3,0.9,0.9,18.35,872.35,6.4,1.8,1.8,16.7,850.05,5.3,3.1,3.1,25.35,998.5,13.4,0.0,0.0
2024-11-01,16.65,852.65,8.6,0.2,0.2,18.75,873.0,6.2,5.1,5.1,17.05,850.7,5.0,0.6,0.6,26.15,999.65,9.8,0.0,0.0
2024-11-02,16.0,854.05,7.6,0.0,0.0,18.3,874.6,5.4,0.8,0.8,17.7,852.3,5.9,0.8,0.8,25.95,1001.5,10.2,0.3,0.3
2024-11-03,16.45,854.9,10.6,0.1,0.1,18.4,875.35,6.6,4.6,4.6,16.85,852.9,7.5,9.7,9.7,25.4,1001.4,5.5,0.3,0.3
2024-11-04,14.7,853.75,6.7,7.2,7.2,17.2,874.45,5.7,3.5,3.5,14.95,851.95,7.4,8.3,8.3,25.15,1000.95,9.7,0.0,0.0
2024-11-05,15.55,855.5,7.3,0.0,0.0,18.35,875.65,5.9,2.5,2.5,16.0,853.05,5.7,0.0,0.0,24.55,1001.95,6.5,0.1,0.1
2024-11-06,14.35,854.5,7.4,0.0,0.0,17.75,875.55,8.6,0.0,0.0,16.0,853.55,6.4,0.0,0.0,24.4,1002.4,7.8,0.0,0.0
2024-11-07,14.2,853.85,7.0,0.0,0.0,18.25,875.05,8.4,0.0,0.0,15.15,851.95,7.0,0.0,0.0,24.25,1001.5,9.9,0.0,0.0
2024-11-08,14.55,854.2,6.8,0.0,0.0,16.85,875.2,7.1,0.0,0.0,15.1,852.4,6.1,0.2,0.2,24.3,1002.25,6.9,0.0,0.0
2024-11-09,14.55,854.5,7.9,0.0,0.0,16.8,875.2,8.4,0.0,0.0,15.45,852.6,6.0,1.2,1.2,23.85,1002.75,8.9,0.0,0.0
2024-11-10,14.95,854.4,6.6,0.3,0.3,17.0,874.85,6.7,2.4,2.4,15.6,852.3,6.2,4.0,4.0,24.5,1002.35,8.0,0.0,0.0
2024-11-11,15.35,854.4,11.0,0.0,0.0,17.75,874.9,9.1,0.6,0.6,15.65,852.0,6.0,2.2,2.2,24.15,1001.65,8.7,0.0,0.0
2024-11-12,14.75,853.35,9.6,0.1,0.1,16.75,873.85,8.7,0.9,0.9,14.8,851.1,6.5,1.9,1.9,23.6,1001.2,8.9,0.0,0.0
2024-11-13,14.45,851.45,11.7,0.4,0.4,16.8,871.7,6.4,0.5,0.5,15.6,849.55,6.8,0.4,0.4,22.7,1000.15,8.9,0.0,0.0
2024-11-14,15.1,853.25,9.3,0.4,0.4,17.05,873.7,8.4,0.0,0.0,15.7,851.25,8.7,0.0,0.0,22.95,1001.6,11.7,0.0,0.0
2024-11-15,14.85,852.35,8.7,0.0,0.0,16.2,872.4,9.1,0.0,0.0,15.9,850.15,8.1,0.0,0.0,22.3,1000.45,10.7,0.0,0.0
2024-11-16,14.4,851.25,8.9,0.0,0.0,15.9,870.95,7.5,0.0,0.0,14.85,848.7,7.7,0.4,0.4,20.7,1000.2,6.4,0.0,0.0
2024-11-17,14.3,851.7,11.1,0.0,0.0,16.55,872.1,8.2,0.0,0.0,15.6,849.9,7.0,0.9,0.9,21.05,1000.5,4.3,0.0,0.0
2024-11-18,13.5,852.9,8.6,0.0,0.0,15.1,873.1,8.2,0.0,0.0,14.0,850.75,8.3,0.0,0.0,21.4,1002.35,5.2,0.0,0.0
2024-11-19,12.9,854.15,7.3,0.0,0.0,14.2,874.2,6.9,1.5,1.5,13.5,851.95,7.4,0.5,0.5,21.45,1003.0,8.5,0.0,0.0
2024-11-20,12.55,852.9,6.5,0.0,0.0,15.0,873.55,5.0,2.2,2.2,13.1,850.85,6.6,0.9,0.9,21.05,1002.25,6.2,0.0,0.0
2024-11-21,11.85,852.15,8.2,0.0,0.0,14.3,872.65,6.4,2.5,2.5,12.95,850.2,6.8,0.4,0.4,20.75,1001.55,13.5,0.0,0.0
2024-11-22,12.8,852.6,5.4,0.1,0.1,14.0,872.7,6.5,1.4,1.4,12.55,850.05,6.9,1.0,1.0,20.15,1001.6,12.3,0.0,0.0
2024-11-23,12.3,853.15,11.4,0.0,0.0,13.4,872.85,7.3,0.5,0.5,11.95,850.1,7.6,0.3,0.3,19.6,1003.35,10.2,0.0,0.0
2024-11-24,12.5,852.05,11.0,0.0,0.0,13.3,871.95,9.1,0.0,0.0,12.8,849.15,7.8,0.0,0.0,19.55,1002.25,10.9,0.0,0.0
2024-11-25,12.45,852.35,10.3,0.0,0.0,14.15,872.3,7.2,0.1,0.1,12.95,849.75,6.8,1.6,1.6,19.3,1002.25,6.0,0.0,0.0
2024-11-26,12.8,852.15,11.1,0.1,0.1,15.1,872.15,7.0,1.4,1.4,13.05,848.8,7.7,2.0,2.0,19.8,1001.35,7.5,0.0,0.0
2024-11-27,11.85,852.0,9.7,0.0,0.0,14.0,872.3,6.8,0.7,0.7,11.65,849.2,6.4,0.4,0.4,19.65,1002.15,6.1,0.0,0.0
2024-11-28,10.9,852.9,7.4,0.0,0.0,13.25,873.05,6.6,0.6,0.6,12.3,850.75,6.5,0.1,0.1,19.5,1003.55,5.4,0.0,0.0
2024-11-29,11.4,853.55,9.8,0.0,0.0,14.55,874.6,7.3,0.0,0.0,13.1,851.25,7.4,0.0,0.0,19.55,1003.25,4.4,0.0,0.0
2024-11-30,11.8,852.25,7.1,0.0,0.0,13.65,872.3,6.6,0.0,0.0,12.95,849.5,6.5,0.0,0.0,19.35,1001.35,10.3,0.0,0.0
2024-12-01,12.0,850.95,9.7,0.0,0.0,14.25,870.95,7.3,0.0,0.0,13.5,847.7,7.3,0.0,0.0,18.75,999.9,9.2,0.0,0.0
2024-12-02,12.3,850.2,10.8,0.0,0.0,13.75,869.75,7.6,0.0,0.0,13.3,847.6,7.2,0.0,0.0,18.5,1000.5,5.8,0.0,0.0
2024-12-03,11.55,851.35,8.6,0.0,0.0,14.4,872.15,8.3,0.0,0.0,13.15,848.95,7.1,0.0,0.0,18.6,1001.4,10.3,0.0,0.0
2024-12-04,11.95,849.9,9.7,0.0,0.0,14.65,870.2,7.2,0.0,0.0,13.25,847.55,9.1,0.0,0.0,17.85,1000.5,7.7,0.0,0.0
2024-12-05,11.15,849.65,10.3,0.0,0.0,13.55,869.75,7.5,0.0,0.0,12.1,847.35,7.7,0.0,0.0,18.05,1000.7,9.3,0.0,0.0
2024-12-06,11.4,848.95,10.1,0.0,0.0,14.1,869.15,8.4,0.0,0.0,11.7,845.7,7.2,0.0,0.0,16.85,1000.4,10.4,0.0,0.0
2024-12-07,11.05,849.6,9.4,0.0,0.0,13.75,869.65,7.9,0.0,0.0,11.85,846.8,6.8,0.0,0.0,16.45,1001.2,4.6,0.0,0.0
2024-12-08,10.5,851.05,11.4,0.1,0.1,13.15,871.05,8.1,0.1,0.1,10.85,848.05,7.8,2.4,2.4,17.15,1001.9,6.0,0.0,0.0
2024-12-09,8.9,849.9,8.4,0.3,0.3,10.75,869.65,7.5,0.0,0.0,10.15,847.05,7.9,0.2,0.2,17.45,1001.2,7.1,0.4,0.4
2024-12-10,8.6,848.95,8.5,0.0,0.0,11.05,869.25,6.7,0.0,0.0,9.75,846.25,7.6,0.0,0.0,16.75,1001.15,14.8,0.0,0.0
2024-12-11,10.0,851.2,9.1,0.0,0.0,11.9,871.05,8.4,0.0,0.0,10.9,848.1,8.4,0.0,0.0,15.5,1003.6,9.0,0.0,0.0
2024-12-12,10.25,849.35,11.7,0.0,0.0,13.5,869.6,8.3,0.0,0.0,12.25,847.0,7.8,0.0,0.0,14.6,1002.2,8.3,0.0,0.0
2024-12-13,11.3,850.2,9.3,0.0,0.0,13.85,870.35,7.9,0.0,0.0,11.65,847.6,7.4,0.0,0.0,14.85,1002.15,8.8,0.0,0.0
2024-12-14,9.6,851.5,8.0,0.0,0.0,11.0,871.1,7.6,0.0,0.0,10.25,848.5,6.6,0.0,0.0,14.7,1004.7,7.7,0.0,0.0
2024-12-15,9.7,854.0,6.7,0.0,0.0,12.0,874.2,7.8,0.0,0.0,11.25,851.85,5.4,0.0,0.0,16.4,1005.95,8.3,0.0,0.0
2024-12-16,11.95,853.6,6.1,0.0,0.0,13.8,873.8,6.6,0.0,0.0,13.5,851.15,6.1,0.0,0.0,17.4,1004.15,4.9,0.0,0.0
2024-12-17,12.15,853.15,11.3,0.0,0.0,13.3,872.6,8.3,0.0,0.0,13.1,850.35,7.2,0.0,0.0,17.25,1003.15,7.3,0.0,0.0
2024-12-18,11.7,851.35,8.3,0.0,0.0,13.05,871.4,7.8,0.0,0.0,12.05,848.4,7.5,0.0,0.0,17.55,1001.65,8.0,0.0,0.0
2024-12-19,10.8,852.75,8.5,0.0,0.0,11.75,872.55,7.3,0.0,0.0,11.35,849.8,5.9,0.0,0.0,16.8,1003.5,6.2,0.0,0.0
2024-12-20,11.0,851.15,8.1,0.0,0.0,12.3,870.85,6.5,0.0,0.0,11.5,848.05,6.5,0.0,0.0,17.7,1001.15,5.1,0.0,0.0
2024-12-21,9.2,850.5,8.6,0.0,0.0,11.9,870.75,6.7,0.0,0.0,10.65,847.9,8.2,0.4,0.4,16.8,1001.85,6.5,0.0,0.0
2024-12-22,8.7,850.55,10.3,0.0,0.0,11.75,871.6,8.5,0.0,0.0,10.7,848.5,7.3,0.0,0.0,16.4,1003.3,7.8,0.0,0.0
2024-12-23,10.25,852.45,8.9,0.0,0.0,10.6,871.7,8.4,0.0,0.0,10.6,849.3,6.8,0.0,0.0,16.25,1004.2,6.1,0.0,0.0
2024-12-24,8.65,851.45,5.2,0.0,0.0,10.6,871.8,7.1,0.0,0.0,10.35,849.0,7.6,0.3,0.3,16.1,1003.75,6.9,0.0,0.0
2024-12-25,11.2,853.75,8.4,0.0,0.0,13.3,873.2,8.5,0.0,0.0,11.45,849.95,8.5,0.4,0.4,17.4,1004.9,7.0,0.0,0.0
2024-12-26,10.0,854.95,10.4,0.0,0.0,13.25,875.85,8.5,0.0,0.0,11.4,852.7,7.2,0.0,0.0,16.4,1007.55,8.3,0.0,0.0
2024-12-27,11.25,855.3,7.4,0.0,0.0,12.75,875.0,5.9,0.0,0.0,11.7,852.8,6.4,0.0,0.0,16.75,1007.25,7.0,0.0,0.0
2024-12-28,9.5,854.95,9.4,1.8,1.8,11.25,874.55,8.4,3.8,3.8,11.0,852.65,7.6,2.9,2.9,16.05,1005.45,14.5,0.7,0.7
2024-12-29,11.25,853.85,9.0,0.2,0.2,12.8,874.2,8.8,4.6,4.6,12.1,850.9,6.5,2.2,2.2,18.35,1004.0,14.6,0.4,0.4
